lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
24,27,10,0.1,12,20,28,0.1385803643514829,0.3391096271620114,0.3019496181943971,0.13612318435527107
24,27,10,0.1,12,22,26,0.13943539872418526,0.3225017011802768,0.2504348254231745,0.13462138612984154
24,27,10,0.1,12,22,28,0.10717026197195205,0.3348939224295049,0.25579557961661264,0.13436372484063422
24,27,10,0.1,16,20,26,0.10839338281135191,0.3231552613318792,0.40986823197715294,0.1356940935094069
24,27,10,0.1,16,20,28,0.11212588673116748,0.33929649017513264,0.24153665799054894,0.13648294062817878
24,27,10,0.1,16,22,26,0.1020576606355529,0.36115857467997925,0.23955570787755698,0.1348966345344622
24,27,10,0.1,16,22,28,0.15510393652740223,0.3530885452169715,0.23490464829026209,0.13530248428698832
24,27,12,0,12,20,26,0.17721091162978733,0.343659505393659,0.2718908121269586,0.16111292617160258
24,27,12,0,12,20,28,0.1385803643514829,0.3391096271620114,0.23237916073495687,0.1606045113443083
24,27,12,0,12,22,26,0.13943539872418526,0.3225017011802768,0.29336056423363704,0.16212313467281156
24,27,12,0,12,22,28,0.10717026197195205,0.3348939224295049,0.24885294535473046,0.16220823221849692
24,27,12,0,16,20,26,0.10839338281135191,0.3231552613318792,0.24946202063432993,0.16299718193858437
24,27,12,0,16,20,28,0.11212588673116748,0.33929649017513264,0.2502318715896091,0.16243220032223724
24,27,12,0,16,22,26,0.1020576606355529,0.36115857467997925,0.22153339248367698,0.1619942274301933
24,27,12,0,16,22,28,0.15510393652740223,0.3530885452169715,0.3181492309704955,0.1616502489685899
24,27,12,0.1,12,20,26,0.17721091162978733,0.343659505393659,0.21228049556585904,0.16153733230574163
24,27,12,0.1,12,20,28,0.1385803643514829,0.3391096271620114,0.2435127272344898,0.1612836384012083
24,27,12,0.1,12,22,26,0.13943539872418526,0.3225017011802768,0.23504842487530042,0.16114445254206658
24,27,12,0.1,12,22,28,0.10717026197195205,0.3348939224295049,0.252302151058093,0.16223133314458818
24,27,12,0.1,16,20,26,0.10839338281135191,0.3231552613318792,0.3068031903501855,0.16250115807293453
24,27,12,0.1,16,20,28,0.11212588673116748,0.33929649017513264,0.23210526986767102,0.16158921526989398
24,27,12,0.1,16,22,26,0.1020576606355529,0.36115857467997925,0.2573665094166026,0.1630302564385011
24,27,12,0.1,16,22,28,0.15510393652740223,0.3530885452169715,0.292565595749973,0.1621456639850559
32,25,10,0,12,20,26,0.1071819352359441,0.3706575691774015,0.27241342539932123,0.16602634825357576
32,25,10,0,12,20,28,0.1432305734528591,0.3737250429332939,0.2419055229361113,0.16624643372326361
32,25,10,0,12,22,26,0.08804629342174143,0.362396911891122,0.22443207564035045,0.16684656096667777
32,25,10,0,12,22,28,0.09713703928733365,0.3532273822415808,0.2448337314748104,0.16728225056718035
32,25,10,0,16,20,26,0.12773582571311398,0.3856836430472451,0.2211870199557095,0.16763049102411037
32,25,10,0,16,20,28,0.10084342937745878,0.36572817846765,0.21900641506776472,0.16816804746302164
32,25,10,0,16,22,26,0.08996819864582133,0.35627303040193803,0.2532801188167934,0.16858956778921733
32,25,10,0,16,22,28,0.08675824725123137,0.346440245658823,0.2545306273923264,0.16754238105401761
32,25,10,0.1,12,20,26,0.1071819352359441,0.3706575691774015,0.23763145087532858,0.16769816008251268
32,25,10,0.1,12,20,28,0.1432305734528591,0.3737250429332939,0.24815668145778433,0.16786757978812727
32,25,10,0.1,12,22,26,0.08804629342174143,0.362396911891122,0.28451203837604305,0.16597376578893416
32,25,10,0.1,12,22,28,0.09713703928733365,0.3532273822415808,0.22676329583525084,0.16943511542905157
32,25,10,0.1,16,20,26,0.12773582571311398,0.3856836430472451,0.2385636665734044,0.1685289253571808
32,25,10,0.1,16,20,28,0.10084342937745878,0.36572817846765,0.2379930081864242,0.1683936141882642
32,25,10,0.1,16,22,26,0.08996819864582133,0.35627303040193803,0.21654086700730224,0.1700162820413079
32,25,10,0.1,16,22,28,0.08675824725123137,0.346440245658823,0.3430920429416619,0.17917630543191748
32,25,12,0,12,20,26,0.1071819352359441,0.3706575691774015,0.20535933580832297,0.21354402658416002
32,25,12,0,12,20,28,0.1432305734528591,0.3737250429332939,0.28515239549261856,0.19952196912067693
32,25,12,0,12,22,26,0.08804629342174143,0.362396911891122,0.2131976436650226,0.20073893616839153
32,25,12,0,12,22,28,0.09713703928733365,0.3532273822415808,0.2422454338917336,0.22350444677399425
32,25,12,0,16,20,26,0.12773582571311398,0.3856836430472451,0.24794648369570108,0.2012078655056837
32,25,12,0,16,20,28,0.10084342937745878,0.36572817846765,0.2801092366519978,0.20315828718790194
32,25,12,0,16,22,26,0.08996819864582133,0.35627303040193803,0.24139774591633278,0.19778863627736162
32,25,12,0,16,22,28,0.08675824725123137,0.346440245658823,0.26795297495724324,0.200217029757616
32,25,12,0.1,12,20,26,0.1071819352359441,0.3706575691774015,0.23284764994549803,0.20247081125903332
32,25,12,0.1,12,20,28,0.1432305734528591,0.3737250429332939,0.30350306633528723,0.2041315642226652
32,25,12,0.1,12,22,26,0.08804629342174143,0.362396911891122,0.23432139690116563,0.20028214869291885
32,25,12,0.1,12,22,28,0.09713703928733365,0.3532273822415808,0.23472786780117605,0.2023090473983599
32,25,12,0.1,16,20,26,0.12773582571311398,0.3856836430472451,0.24168910081918146,0.20161490726266734
32,25,12,0.1,16,20,28,0.10084342937745878,0.36572817846765,0.34494648539931033,0.20040054625249004
32,25,12,0.1,16,22,26,0.08996819864582133,0.35627303040193803,0.299189937263488,0.19976179284961587
32,25,12,0.1,16,22,28,0.08675824725123137,0.346440245658823,0.21550217950946177,0.1999695094982957
32,27,10,0,12,20,26,0.0985380123123067,0.35973193345228643,0.2112363384730818,0.16797427080760458
32,27,10,0,12,20,28,0.08729664487101428,0.3589216393682122,0.2592191184778788,0.16611854769797818
