Metros2,CapasCNN,Kernel,lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
49,3,2,24,25,5,0,16,22,28,0.117143373,0.357233038,0.352990139,0.077704254
49,3,2,24,25,5,0,16,24,28,0.105776839,0.342547028,0.258097097,0.076489742
49,3,2,24,25,5,0.1,12,22,28,0.10717855,0.344451161,0.260393317,0.075490572
49,3,2,24,25,5,0.1,12,24,28,0.117417138,0.337872932,0.343823741,0.077569631
49,3,2,24,25,5,0.1,16,22,28,0.117143373,0.357233038,0.274317303,0.078139005
49,3,2,24,25,5,0.1,16,24,28,0.105776839,0.342547028,0.345678089,0.074194134
49,3,2,24,25,6,0,12,22,28,0.10717855,0.344451161,0.216503935,0.099281712
49,3,2,24,25,6,0,12,24,28,0.117417138,0.337872932,0.561934349,0.101002591
49,3,2,24,25,6,0,16,22,28,0.117143373,0.357233038,0.290188822,0.090352812
49,3,2,24,25,6,0,16,24,28,0.105776839,0.342547028,0.286255841,0.098634179
49,3,2,24,25,6,0.1,12,22,28,0.10717855,0.344451161,0.260352448,0.10096218
49,3,2,24,25,6,0.1,12,24,28,0.117417138,0.337872932,0.359128965,0.096767103
49,3,2,24,25,6,0.1,16,22,28,0.117143373,0.357233038,0.214620641,0.094446131
49,3,2,24,25,6,0.1,16,24,28,0.105776839,0.342547028,0.482522896,0.09056469
49,3,3,18,23,5,0,12,20,26,0.145684336,0.35172322,0.57272962,0.07128676
49,3,3,18,23,5,0,12,20,28,0.10996995,0.332705033,0.370044721,0.069632677
49,3,3,18,23,5,0,12,20,30,0.107988463,0.338649384,0.247368849,0.070118521
49,3,3,18,23,5,0,12,22,26,0.134372284,0.368629311,0.472677352,0.067548544
49,3,3,18,23,5,0,12,22,28,0.132785133,0.335643802,0.310786277,0.069922755
49,3,3,18,23,5,0,12,22,30,0.152336233,0.347563765,0.339449788,0.071474268
49,3,3,18,23,5,0,12,24,26,0.131451241,0.358704756,0.332587315,0.072038221
49,3,3,18,23,5,0,12,24,28,0.143019797,0.347638909,0.238042012,0.07298517
49,3,3,18,23,5,0,12,24,30,0.137681502,0.361174404,0.56509237,0.073018986
49,3,3,18,23,5,0,14,20,26,0.117829169,0.363845168,0.338202113,0.071396596
49,3,3,18,23,5,0,14,20,28,0.155058928,0.334544143,0.300694284,0.070711723
49,3,3,18,23,5,0,14,20,30,0.142102249,0.360713929,0.280641306,0.069653918
49,3,3,18,23,5,0,14,22,26,0.131666066,0.332615566,0.243123363,0.072189065
49,3,3,18,23,5,0,14,22,28,0.113215758,0.346267548,0.291237915,0.069642676
49,3,3,18,23,5,0,14,22,30,0.126188997,0.347722824,0.39197877,0.071078536
49,3,3,18,23,5,0,14,24,26,0.112417058,0.363698742,0.304303463,0.06525777
49,3,3,18,23,5,0,14,24,28,0.113416344,0.372195529,0.323892199,0.068128883
49,3,3,18,23,5,0,14,24,30,0.11171712,0.369999595,0.455303352,0.071764918
49,3,3,18,23,5,0,16,20,26,0.110612697,0.338432585,0.262826519,0.066830555
49,3,3,18,23,5,0,16,20,28,0.121882686,0.34838366,0.234980958,0.061098891
49,3,3,18,23,5,0,16,20,30,0.118878118,0.338897873,0.372863505,0.059806166
49,3,3,18,23,5,0,16,22,26,0.128019864,0.346247459,0.46550309,0.058591181
49,3,3,18,23,5,0,16,22,28,0.110516175,0.362591974,0.407099774,0.057197882
49,3,3,18,23,5,0,16,22,30,0.148182825,0.345587402,0.307044772,0.061617962
49,3,3,18,23,5,0,16,24,26,0.125148675,0.339230336,0.294256794,0.058073188
49,3,3,18,23,5,0,16,24,28,0.122796745,0.359121582,0.28000829,0.056899412
49,3,3,18,23,5,0,16,24,30,0.119097986,0.344223352,0.264385635,0.056643389
49,3,3,18,23,5,0.1,12,20,26,0.145684336,0.35172322,0.260195063,0.056675556
49,3,3,18,23,5,0.1,12,20,28,0.10996995,0.332705033,0.263100544,0.056962309
49,3,3,18,23,5,0.1,12,20,30,0.107988463,0.338649384,0.334232628,0.056659868
49,3,3,18,23,5,0.1,12,22,26,0.134372284,0.368629311,0.273385003,0.056933553
49,3,3,18,23,5,0.1,12,22,28,0.132785133,0.335643802,0.275568256,0.056696247
49,3,3,18,23,5,0.1,12,22,30,0.152336233,0.347563765,0.310212884,0.05689764
49,3,3,18,23,5,0.1,12,24,26,0.131451241,0.358704756,0.285624174,0.057229039
49,3,3,18,23,5,0.1,12,24,28,0.143019797,0.347638909,0.217003515,0.057138688
49,3,3,18,23,5,0.1,12,24,30,0.137681502,0.361174404,0.27901288,0.062165607
49,3,3,18,23,5,0.1,14,20,26,0.117829169,0.363845168,0.310570905,0.074049188
49,3,3,18,23,5,0.1,14,20,28,0.155058928,0.334544143,0.344641126,0.076352125
49,3,3,18,23,5,0.1,14,20,30,0.142102249,0.360713929,0.375623802,0.074699945
49,3,3,18,23,5,0.1,14,22,26,0.131666066,0.332615566,0.365863218,0.071528042
49,3,3,18,23,5,0.1,14,22,28,0.113215758,0.346267548,0.327318573,0.072628369
49,3,3,18,23,5,0.1,14,22,30,0.126188997,0.347722824,0.323521313,0.074265457
49,3,3,18,23,5,0.1,14,24,26,0.112417058,0.363698742,0.419755427,0.073732665
49,3,3,18,23,5,0.1,14,24,28,0.113416344,0.372195529,0.357171892,0.076428982
49,3,3,18,23,5,0.1,14,24,30,0.11171712,0.369999595,0.34151652,0.072415461
49,3,3,18,23,5,0.1,16,20,26,0.110612697,0.338432585,0.288615829,0.071354202
49,3,3,18,23,5,0.1,16,20,28,0.121882686,0.34838366,0.376551507,0.067131672
49,3,3,18,23,5,0.1,16,20,30,0.118878118,0.338897873,0.362670583,0.072650073
49,3,3,18,23,5,0.1,16,22,26,0.128019864,0.346247459,0.266207413,0.071696988
49,3,3,18,23,5,0.1,16,22,28,0.110516175,0.362591974,0.482158262,0.070355671
49,3,3,18,23,5,0.1,16,22,30,0.148182825,0.345587402,0.747950475,0.07021814
49,3,3,18,23,5,0.1,16,24,26,0.125148675,0.339230336,0.299113983,0.072633008
49,3,3,18,23,5,0.1,16,24,28,0.122796745,0.359121582,0.386458655,0.07483952
49,3,3,18,23,5,0.1,16,24,30,0.119097986,0.344223352,0.381494072,0.076973153
49,3,3,18,23,6,0,12,20,26,0.145684336,0.35172322,0.324110182,0.090971115
49,3,3,18,23,6,0,12,20,28,0.10996995,0.332705033,0.253537188,0.088346998
49,3,3,18,23,6,0,12,20,30,0.107988463,0.338649384,0.292544517,0.086987511
49,3,3,18,23,6,0,12,22,26,0.134372284,0.368629311,0.260369285,0.087121001
49,3,3,18,23,6,0,12,22,28,0.132785133,0.335643802,0.365967536,0.090975358
49,3,3,18,23,6,0,12,22,30,0.152336233,0.347563765,0.260048769,0.087822692
49,3,3,18,23,6,0,12,24,26,0.131451241,0.358704756,0.233225528,0.087098055
49,3,3,18,23,6,0,12,24,28,0.143019797,0.347638909,0.284363546,0.08605918
49,3,3,18,23,6,0,12,24,30,0.137681502,0.361174404,0.399536692,0.090685301
49,3,3,18,23,6,0,14,20,26,0.117829169,0.363845168,0.353382349,0.089234563
49,3,3,18,23,6,0,14,20,28,0.155058928,0.334544143,0.274139182,0.089977545
49,3,3,18,23,6,0,14,20,30,0.142102249,0.360713929,0.278554928,0.089203574
49,3,3,18,23,6,0,14,22,26,0.131666066,0.332615566,0.263385194,0.088318415
49,3,3,18,23,6,0,14,22,28,0.113215758,0.346267548,0.321803407,0.085868355
49,3,3,18,23,6,0,14,22,30,0.126188997,0.347722824,0.282743415,0.083232076
49,3,3,18,23,6,0,14,24,26,0.112417058,0.363698742,0.295225026,0.08239753
49,3,3,18,23,6,0,14,24,28,0.113416344,0.372195529,0.293854001,0.083324271
49,3,3,18,23,6,0,14,24,30,0.11171712,0.369999595,0.426167431,0.084431212
49,3,3,18,23,6,0,16,20,26,0.110612697,0.338432585,0.283788438,0.083369952
49,3,3,18,23,6,0,16,20,28,0.121882686,0.34838366,0.336938606,0.083377976
49,3,3,18,23,6,0,16,20,30,0.118878118,0.338897873,0.370822895,0.083607325
49,3,3,18,23,6,0,16,22,26,0.128019864,0.346247459,0.279838784,0.083476993
49,3,3,18,23,6,0,16,22,28,0.110516175,0.362591974,0.231548216,0.084031922
49,3,3,18,23,6,0,16,22,30,0.148182825,0.345587402,0.379073395,0.084555687
49,3,3,18,23,6,0,16,24,26,0.125148675,0.339230336,0.279351461,0.084682773
49,3,3,18,23,6,0,16,24,28,0.122796745,0.359121582,0.264158061,0.085634755
49,3,3,18,23,6,0,16,24,30,0.119097986,0.344223352,0.282082261,0.085655837
49,3,3,18,23,6,0.1,12,20,26,0.145684336,0.35172322,0.335022946,0.085147182
49,3,3,18,23,6,0.1,12,20,28,0.10996995,0.332705033,0.268598156,0.085865697
49,3,3,18,23,6,0.1,12,20,30,0.107988463,0.338649384,0.261253894,0.086089887
49,3,3,18,23,6,0.1,12,22,26,0.134372284,0.368629311,0.301839416,0.08555895
49,3,3,18,23,6,0.1,12,22,28,0.132785133,0.335643802,0.467028178,0.086274216
49,3,3,18,23,6,0.1,12,22,30,0.152336233,0.347563765,0.386453643,0.086534952
49,3,3,18,23,6,0.1,12,24,26,0.131451241,0.358704756,0.248002837,0.086748593
49,3,3,18,23,6,0.1,12,24,28,0.143019797,0.347638909,0.277812609,0.086836042
49,3,3,18,23,6,0.1,12,24,30,0.137681502,0.361174404,0.298643222,0.085053103
49,3,3,18,23,6,0.1,14,20,26,0.117829169,0.363845168,0.258305453,0.085223356
49,3,3,18,23,6,0.1,14,20,28,0.155058928,0.334544143,0.446555566,0.083302468
49,3,3,18,23,6,0.1,14,20,30,0.142102249,0.360713929,0.335699372,0.083266482
49,3,3,18,23,6,0.1,14,22,26,0.131666066,0.332615566,0.277147548,0.083700027
49,3,3,18,23,6,0.1,14,22,28,0.113215758,0.346267548,0.269791525,0.084230922
49,3,3,18,23,6,0.1,14,22,30,0.126188997,0.347722824,0.340444076,0.083405086
49,3,3,18,23,6,0.1,14,24,26,0.112417058,0.363698742,0.295142342,0.085137369
49,3,3,18,23,6,0.1,14,24,28,0.113416344,0.372195529,0.267956653,0.086165687
49,3,3,18,23,6,0.1,14,24,30,0.11171712,0.369999595,0.286239193,0.086281367
49,3,3,18,23,6,0.1,16,20,26,0.110612697,0.338432585,0.248289016,0.086428546
49,3,3,18,23,6,0.1,16,20,28,0.121882686,0.34838366,0.287042182,0.085702826
49,3,3,18,23,6,0.1,16,20,30,0.118878118,0.338897873,0.298980673,0.088379171
49,3,3,18,23,6,0.1,16,22,26,0.128019864,0.346247459,0.262336947,0.0868459
49,3,3,18,23,6,0.1,16,22,28,0.110516175,0.362591974,0.339297826,0.085543444
49,3,3,18,23,6,0.1,16,22,30,0.148182825,0.345587402,0.292875132,0.084437203
49,3,3,18,23,6,0.1,16,24,26,0.125148675,0.339230336,0.271805759,0.085278415
49,3,3,18,23,6,0.1,16,24,28,0.122796745,0.359121582,0.323946028,0.085215276
49,3,3,18,23,6,0.1,16,24,30,0.119097986,0.344223352,0.28248495,0.085558711
49,3,3,18,23,7,0,12,20,26,0.145684336,0.35172322,0.340063245,0.080994885
49,3,3,18,23,7,0,12,20,28,0.10996995,0.332705033,0.29349528,0.081717545
49,3,3,18,23,7,0,12,20,30,0.107988463,0.338649384,0.29723386,0.080795114
49,3,3,18,23,7,0,12,22,26,0.134372284,0.368629311,0.272954643,0.081416989
49,3,3,18,23,7,0,12,22,28,0.132785133,0.335643802,0.29820442,0.081714426
49,3,3,18,23,7,0,12,22,30,0.152336233,0.347563765,0.320130917,0.081464286
49,3,3,18,23,7,0,12,24,26,0.131451241,0.358704756,0.252661125,0.081555796
49,3,3,18,23,7,0,12,24,28,0.143019797,0.347638909,0.259662789,0.082294967
49,3,3,18,23,7,0,12,24,30,0.137681502,0.361174404,0.326041837,0.081813492
49,3,3,18,23,7,0,14,20,26,0.117829169,0.363845168,0.287567324,0.082167545
49,3,3,18,23,7,0,14,20,28,0.155058928,0.334544143,0.250946429,0.084623326
49,3,3,18,23,7,0,14,20,30,0.142102249,0.360713929,0.397150585,0.083951029
49,3,3,18,23,7,0,14,22,26,0.131666066,0.332615566,0.277650398,0.083200761
49,3,3,18,23,7,0,14,22,28,0.113215758,0.346267548,0.246609877,0.082355783
49,3,3,18,23,7,0,14,22,30,0.126188997,0.347722824,0.31762204,0.0838662
49,3,3,18,23,7,0,14,24,26,0.112417058,0.363698742,0.332199994,0.090721275
49,3,3,18,23,7,0,14,24,28,0.113416344,0.372195529,0.382858472,0.087952767
49,3,3,18,23,7,0,14,24,30,0.11171712,0.369999595,0.351390845,0.082144457
49,3,3,18,23,7,0,16,20,26,0.110612697,0.338432585,0.383031825,0.090665417
49,3,3,18,23,7,0,16,20,28,0.121882686,0.34838366,0.276202341,0.089988429
49,3,3,18,23,7,0,16,20,30,0.118878118,0.338897873,0.431336,0.089326038
49,3,3,18,23,7,0,16,22,26,0.128019864,0.346247459,0.29257264,0.080351846
49,3,3,18,23,7,0,16,22,28,0.110516175,0.362591974,0.349743669,0.080774277
49,3,3,18,23,7,0,16,22,30,0.148182825,0.345587402,0.252660467,0.08004902
49,3,3,18,23,7,0,16,24,26,0.125148675,0.339230336,0.369501178,0.08091957
49,3,3,18,23,7,0,16,24,28,0.122796745,0.359121582,0.289873738,0.081752108
49,3,3,18,23,7,0,16,24,30,0.119097986,0.344223352,0.269933459,0.083070076
49,3,3,18,23,7,0.1,12,20,26,0.145684336,0.35172322,0.384089852,0.080022524
49,3,3,18,23,7,0.1,12,20,28,0.10996995,0.332705033,0.323762654,0.080449077
49,3,3,18,23,7,0.1,12,20,30,0.107988463,0.338649384,0.272138167,0.080363659
49,3,3,18,23,7,0.1,12,22,26,0.134372284,0.368629311,0.276075272,0.082571081
49,3,3,18,23,7,0.1,12,22,28,0.132785133,0.335643802,0.339144899,0.083123508
49,3,3,18,23,7,0.1,12,22,30,0.152336233,0.347563765,0.242221346,0.083945224
49,3,3,18,23,7,0.1,12,24,26,0.131451241,0.358704756,0.344244312,0.090547616
49,3,3,18,23,7,0.1,12,24,28,0.143019797,0.347638909,0.280382755,0.091097088
49,3,3,18,23,7,0.1,12,24,30,0.137681502,0.361174404,0.265382482,0.090723078
49,3,3,18,23,7,0.1,14,20,26,0.117829169,0.363845168,0.248767656,0.09124999
49,3,3,18,23,7,0.1,14,20,28,0.155058928,0.334544143,0.246112066,0.090826804
49,3,3,18,23,7,0.1,14,20,30,0.142102249,0.360713929,0.30867494,0.091330347
49,3,3,18,23,7,0.1,14,22,26,0.131666066,0.332615566,0.269956323,0.091096314
49,3,3,18,23,7,0.1,14,22,28,0.113215758,0.346267548,0.285165282,0.092530395
49,3,3,18,23,7,0.1,14,22,30,0.126188997,0.347722824,0.320084974,0.091489184
49,3,3,18,23,7,0.1,14,24,26,0.112417058,0.363698742,0.38443637,0.091474637
49,3,3,18,23,7,0.1,14,24,28,0.113416344,0.372195529,0.39586992,0.091401701
49,3,3,18,23,7,0.1,14,24,30,0.11171712,0.369999595,0.258621056,0.091273159
49,3,3,18,23,7,0.1,16,20,26,0.110612697,0.338432585,0.294927621,0.092614393
49,3,3,18,23,7,0.1,16,20,28,0.121882686,0.34838366,0.236461738,0.089347901
49,3,3,18,23,7,0.1,16,20,30,0.118878118,0.338897873,0.229668761,0.087759752
49,3,3,18,23,7,0.1,16,22,26,0.128019864,0.346247459,0.260258158,0.086935817
49,3,3,18,23,7,0.1,16,22,28,0.110516175,0.362591974,0.417494891,0.086378285
49,3,3,18,23,7,0.1,16,22,30,0.148182825,0.345587402,0.27962084,0.088230793
49,3,3,18,23,7,0.1,16,24,26,0.125148675,0.339230336,0.313600646,0.091137085
49,3,3,18,23,7,0.1,16,24,28,0.122796745,0.359121582,0.223740351,0.091636527
49,3,3,18,23,7,0.1,16,24,30,0.119097986,0.344223352,0.293922816,0.091456582
49,3,3,18,25,5,0,12,20,26,0.125696266,0.344588865,0.327727374,0.058102817
49,3,3,18,25,5,0,12,20,28,0.113134835,0.324678037,0.337983916,0.058034991
49,3,3,18,25,5,0,12,20,30,0.115148476,0.327673241,0.424406453,0.060488055
49,3,3,18,25,5,0,12,22,26,0.115101304,0.326253932,0.304176205,0.06460894
49,3,3,18,25,5,0,12,22,28,0.160901856,0.369763812,0.351081892,0.064281531
49,3,3,18,25,5,0,12,22,30,0.110892451,0.345430596,0.338566076,0.064274664
49,3,3,18,25,5,0,12,24,26,0.141863877,0.348989301,0.236495856,0.064396419
49,3,3,18,25,5,0,12,24,28,0.112610059,0.329419724,0.393963984,0.063826736
49,3,3,18,25,5,0,12,24,30,0.140286904,0.355090677,0.246737423,0.064662244
49,3,3,18,25,5,0,14,20,26,0.119355091,0.362220122,0.239449261,0.064464729
49,3,3,18,25,5,0,14,20,28,0.114459278,0.32909062,0.380425366,0.064122108
49,3,3,18,25,5,0,14,20,30,0.160723239,0.331032616,0.291147227,0.06465088
49,3,3,18,25,5,0,14,22,26,0.113317846,0.354635589,0.327266267,0.06160199
49,3,3,18,25,5,0,14,22,28,0.120913091,0.373165179,0.379399389,0.059456125
49,3,3,18,25,5,0,14,22,30,0.111016758,0.339395426,0.383605928,0.059457902
49,3,3,18,25,5,0,14,24,26,0.114944874,0.336130323,0.321103177,0.059116016
49,3,3,18,25,5,0,14,24,28,0.108423352,0.353061235,0.260791052,0.059019022
49,3,3,18,25,5,0,14,24,30,0.124798039,0.355112167,0.304198681,0.058607447
49,3,3,18,25,5,0,16,20,26,0.114678857,0.345174435,0.321414623,0.058053489
49,3,3,18,25,5,0,16,20,28,0.123013701,0.34445326,0.383039266,0.058432302
49,3,3,18,25,5,0,16,20,30,0.107821758,0.33246238,0.308961537,0.059625973
49,3,3,18,25,5,0,16,22,26,0.125767541,0.367142478,0.657347233,0.058825529
49,3,3,18,25,5,0,16,22,28,0.111543711,0.355874499,0.275968062,0.059444447
49,3,3,18,25,5,0,16,22,30,0.108371478,0.349143744,0.349889366,0.059183941
49,3,3,18,25,5,0,16,24,26,0.140571579,0.339945969,0.265683739,0.05853661
49,3,3,18,25,5,0,16,24,28,0.130508919,0.382625338,0.31248815,0.060707476
49,3,3,18,25,5,0,16,24,30,0.127694257,0.337745463,0.251641361,0.058612175
49,3,3,18,25,5,0.1,12,20,26,0.125696266,0.344588865,0.305927659,0.058856534
49,3,3,18,25,5,0.1,12,20,28,0.113134835,0.324678037,0.32652348,0.058890096
49,3,3,18,25,5,0.1,12,20,30,0.115148476,0.327673241,0.403483156,0.058455191
49,3,3,18,25,5,0.1,12,22,26,0.115101304,0.326253932,0.340232808,0.058798864
49,3,3,18,25,5,0.1,12,22,28,0.160901856,0.369763812,0.275340988,0.05884786
49,3,3,18,25,5,0.1,12,22,30,0.110892451,0.345430596,0.307476512,0.058584015
49,3,3,18,25,5,0.1,12,24,26,0.141863877,0.348989301,0.318307184,0.05903322
49,3,3,18,25,5,0.1,12,24,28,0.112610059,0.329419724,0.36405703,0.059012743
49,3,3,18,25,5,0.1,12,24,30,0.140286904,0.355090677,0.261821512,0.05942659
49,3,3,18,25,5,0.1,14,20,26,0.119355091,0.362220122,0.371327286,0.059206334
49,3,3,18,25,5,0.1,14,20,28,0.114459278,0.32909062,0.285101508,0.059389177
49,3,3,18,25,5,0.1,14,20,30,0.160723239,0.331032616,0.259438882,0.060066669
49,3,3,18,25,5,0.1,14,22,26,0.113317846,0.354635589,0.30752181,0.059581457
49,3,3,18,25,5,0.1,14,22,28,0.120913091,0.373165179,0.312606879,0.05928761
49,3,3,18,25,5,0.1,14,22,30,0.111016758,0.339395426,0.468798577,0.059589767
49,3,3,18,25,5,0.1,14,24,26,0.114944874,0.336130323,0.414867366,0.059805567
49,3,3,18,25,5,0.1,14,24,28,0.108423352,0.353061235,0.283733255,0.060230716
49,3,3,18,25,5,0.1,14,24,30,0.124798039,0.355112167,0.239659116,0.059884591
49,3,3,18,25,5,0.1,16,20,26,0.114678857,0.345174435,0.437211066,0.059310732
49,3,3,18,25,5,0.1,16,20,28,0.123013701,0.34445326,0.250942549,0.060363505
49,3,3,18,25,5,0.1,16,20,30,0.107821758,0.33246238,0.26845408,0.060306965
49,3,3,18,25,5,0.1,16,22,26,0.125767541,0.367142478,0.459235729,0.061646792
49,3,3,18,25,5,0.1,16,22,28,0.111543711,0.355874499,0.295080212,0.063180739
49,3,3,18,25,5,0.1,16,22,30,0.108371478,0.349143744,0.222008112,0.063839832
49,3,3,18,25,5,0.1,16,24,26,0.140571579,0.339945969,0.308526945,0.063759583
49,3,3,18,25,5,0.1,16,24,28,0.130508919,0.382625338,0.277431218,0.063155288
49,3,3,18,25,5,0.1,16,24,30,0.127694257,0.337745463,0.237511686,0.062809937
49,3,3,18,25,6,0,12,20,26,0.125696266,0.344588865,0.286579591,0.073578244
49,3,3,18,25,6,0,12,20,28,0.113134835,0.324678037,0.249198357,0.072618941
49,3,3,18,25,6,0,12,20,30,0.115148476,0.327673241,0.290310577,0.072714406
49,3,3,18,25,6,0,12,22,26,0.115101304,0.326253932,0.292573823,0.072720601
49,3,3,18,25,6,0,12,22,28,0.160901856,0.369763812,0.555407697,0.073251403
49,3,3,18,25,6,0,12,22,30,0.110892451,0.345430596,0.340856834,0.072628999
49,3,3,18,25,6,0,12,24,26,0.141863877,0.348989301,0.261181567,0.072767149
49,3,3,18,25,6,0,12,24,28,0.112610059,0.329419724,0.213898393,0.073120758
49,3,3,18,25,6,0,12,24,30,0.140286904,0.355090677,0.221263933,0.071307019
49,3,3,18,25,6,0,14,20,26,0.119355091,0.362220122,0.300935197,0.071314435
49,3,3,18,25,6,0,14,20,28,0.114459278,0.32909062,0.272983966,0.071487277
49,3,3,18,25,6,0,14,20,30,0.160723239,0.331032616,0.383691058,0.07185481
49,3,3,18,25,6,0,14,22,26,0.113317846,0.354635589,0.277919007,0.071470766
49,3,3,18,25,6,0,14,22,28,0.120913091,0.373165179,0.237916928,0.073451278
49,3,3,18,25,6,0,14,22,30,0.111016758,0.339395426,0.339946865,0.071156548
49,3,3,18,25,6,0,14,24,26,0.114944874,0.336130323,0.277953074,0.071932889
49,3,3,18,25,6,0,14,24,28,0.108423352,0.353061235,0.230214537,0.070705908
49,3,3,18,25,6,0,14,24,30,0.124798039,0.355112167,0.295676188,0.071671698
49,3,3,18,25,6,0,16,20,26,0.114678857,0.345174435,0.243189381,0.071021683
49,3,3,18,25,6,0,16,20,28,0.123013701,0.34445326,0.434735223,0.071573922
49,3,3,18,25,6,0,16,20,30,0.107821758,0.33246238,0.290572665,0.071427504
49,3,3,18,25,6,0,16,22,26,0.125767541,0.367142478,0.297805174,0.071174234
49,3,3,18,25,6,0,16,22,28,0.111543711,0.355874499,0.443086788,0.070988292
49,3,3,18,25,6,0,16,22,30,0.108371478,0.349143744,0.265485385,0.071115983
49,3,3,18,25,6,0,16,24,26,0.140571579,0.339945969,0.236962323,0.071244656
49,3,3,18,25,6,0,16,24,28,0.130508919,0.382625338,0.322432519,0.071156341
49,3,3,18,25,6,0,16,24,30,0.127694257,0.337745463,0.275360718,0.071175785
49,3,3,18,25,6,0.1,12,20,26,0.125696266,0.344588865,0.471363222,0.071183791
49,3,3,18,25,6,0.1,12,20,28,0.113134835,0.324678037,0.267164389,0.070691448
49,3,3,18,25,6,0.1,12,20,30,0.115148476,0.327673241,0.224455499,0.07047748
49,3,3,18,25,6,0.1,12,22,26,0.115101304,0.326253932,0.273863616,0.070248273
49,3,3,18,25,6,0.1,12,22,28,0.160901856,0.369763812,0.231297781,0.071049127
49,3,3,18,25,6,0.1,12,22,30,0.110892451,0.345430596,0.460019504,0.07030379
49,3,3,18,25,6,0.1,12,24,26,0.141863877,0.348989301,0.24131301,0.070164626
49,3,3,18,25,6,0.1,12,24,28,0.112610059,0.329419724,0.253681815,0.072634024
49,3,3,18,25,6,0.1,12,24,30,0.140286904,0.355090677,0.244467335,0.072895591
49,3,3,18,25,6,0.1,14,20,26,0.119355091,0.362220122,0.300012434,0.074469415
49,3,3,18,25,6,0.1,14,20,28,0.114459278,0.32909062,0.257553345,0.074112715
49,3,3,18,25,6,0.1,14,20,30,0.160723239,0.331032616,0.250166458,0.073738476
49,3,3,18,25,6,0.1,14,22,26,0.113317846,0.354635589,0.252739857,0.073833927
49,3,3,18,25,6,0.1,14,22,28,0.120913091,0.373165179,0.232296984,0.073944502
49,3,3,18,25,6,0.1,14,22,30,0.111016758,0.339395426,0.236266572,0.073786555
49,3,3,18,25,6,0.1,14,24,26,0.114944874,0.336130323,0.417195866,0.073489618
49,3,3,18,25,6,0.1,14,24,28,0.108423352,0.353061235,0.311130728,0.073564446
49,3,3,18,25,6,0.1,14,24,30,0.124798039,0.355112167,0.25583797,0.073779354
49,3,3,18,25,6,0.1,16,20,26,0.114678857,0.345174435,0.292938874,0.072070688
49,3,3,18,25,6,0.1,16,20,28,0.123013701,0.34445326,0.256591835,0.071942919
49,3,3,18,25,6,0.1,16,20,30,0.107821758,0.33246238,0.2652154,0.072042228
49,3,3,18,25,6,0.1,16,22,26,0.125767541,0.367142478,0.529506908,0.072141037
49,3,3,18,25,6,0.1,16,22,28,0.111543711,0.355874499,0.26880166,0.072521592
49,3,3,18,25,6,0.1,16,22,30,0.108371478,0.349143744,0.369861749,0.070750934
49,3,3,18,25,6,0.1,16,24,26,0.140571579,0.339945969,0.294242582,0.070844587
49,3,3,18,25,6,0.1,16,24,28,0.130508919,0.382625338,0.229645365,0.071209239
49,3,3,18,25,6,0.1,16,24,30,0.127694257,0.337745463,0.239201802,0.070644505
49,3,3,18,25,7,0,12,20,26,0.125696266,0.344588865,0.257051862,0.081979429
49,3,3,18,25,7,0,12,20,28,0.113134835,0.324678037,0.348709528,0.082222665
49,3,3,18,25,7,0,12,20,30,0.115148476,0.327673241,0.243479292,0.082456732
49,3,3,18,25,7,0,12,22,26,0.115101304,0.326253932,0.329237631,0.084876272
49,3,3,18,25,7,0,12,22,28,0.160901856,0.369763812,0.29569084,0.084789896
49,3,3,18,25,7,0,12,22,30,0.110892451,0.345430596,0.24777044,0.085364757
49,3,3,18,25,7,0,12,24,26,0.141863877,0.348989301,0.224470299,0.084222839
49,3,3,18,25,7,0,12,24,28,0.112610059,0.329419724,0.277329016,0.084701633
49,3,3,18,25,7,0,12,24,30,0.140286904,0.355090677,0.238743549,0.084630119
49,3,3,18,25,7,0,14,20,26,0.119355091,0.362220122,0.262763062,0.085262145
49,3,3,18,25,7,0,14,20,28,0.114459278,0.32909062,0.313992005,0.085986887
49,3,3,18,25,7,0,14,20,30,0.160723239,0.331032616,0.259459055,0.085790188
49,3,3,18,25,7,0,14,22,26,0.113317846,0.354635589,0.333498508,0.085107653
49,3,3,18,25,7,0,14,22,28,0.120913091,0.373165179,0.285872613,0.084508069
49,3,3,18,25,7,0,14,22,30,0.111016758,0.339395426,0.328167415,0.084703327
49,3,3,18,25,7,0,14,24,26,0.114944874,0.336130323,0.365110122,0.084861986
49,3,3,18,25,7,0,14,24,28,0.108423352,0.353061235,0.359889576,0.084641008
49,3,3,18,25,7,0,14,24,30,0.124798039,0.355112167,0.231518328,0.084822289
49,3,3,18,25,7,0,16,20,26,0.114678857,0.345174435,0.245840223,0.084175303
49,3,3,18,25,7,0,16,20,28,0.123013701,0.34445326,0.323102448,0.084604629
49,3,3,18,25,7,0,16,20,30,0.107821758,0.33246238,0.336012442,0.081943385
49,3,3,18,25,7,0,16,22,26,0.125767541,0.367142478,0.302411213,0.081910426
49,3,3,18,25,7,0,16,22,28,0.111543711,0.355874499,0.292062275,0.082199649
49,3,3,18,25,7,0,16,22,30,0.108371478,0.349143744,0.292432297,0.082819748
49,3,3,18,25,7,0,16,24,26,0.140571579,0.339945969,0.358646837,0.08252403
