lookback,batchsize,updates,threshold,numfilters1,numfilters2,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
32,25,10,0.1,16,20,0.11019947281222,0.3438609138359027,0.27241764950973196,0.11851975713741804
32,25,10,0.1,16,22,0.1639137088097659,0.3623850977586728,0.2245936286981788,0.12185891999718397
32,25,12,0,12,20,0.1206282428221361,0.35413591119401155,0.22126116969808268,0.14179205312961485
32,25,12,0,12,22,0.2096867980482576,0.3670581955755455,0.32747387407253714,0.14262859367742772
32,25,12,0,16,20,0.11019947281222,0.3438609138359027,0.22578193573191022,0.14138554363715938
32,25,12,0,16,22,0.1639137088097659,0.3623850977586728,0.26939350289644026,0.1455437925385266
32,25,12,0.1,12,20,0.1206282428221361,0.35413591119401155,0.2618134096662947,0.1415877077039215
32,25,12,0.1,12,22,0.2096867980482576,0.3670581955755455,0.21790199487794218,0.14287992575820269
32,25,12,0.1,16,20,0.11019947281222,0.3438609138359027,0.2241346187760489,0.14372470342356475
32,25,12,0.1,16,22,0.1639137088097659,0.3623850977586728,0.2654847548069921,0.1476311073162533
32,27,10,0,12,20,0.10123309743329284,0.36574748378917626,0.27480238923949013,0.12190368115088629
32,27,10,0,12,22,0.10597779235760953,0.3552461213874783,0.2255822956390117,0.12253192177525273
32,27,10,0,16,20,0.09988794130836436,0.3535751592518954,0.3159795943518264,0.12166790353392068
32,27,10,0,16,22,0.10003573738841592,0.3602944398415514,0.21398714486742637,0.12576616623713027
32,27,10,0.1,12,20,0.10123309743329284,0.36574748378917626,0.23330086605339925,0.125204611245169
32,27,10,0.1,12,22,0.10597779235760953,0.3552461213874783,0.3055319153315806,0.12468959661630484
32,27,10,0.1,16,20,0.09988794130836436,0.3535751592518954,0.24043366264336105,0.12216938343700001
32,27,10,0.1,16,22,0.10003573738841592,0.3602944398415514,0.22961836448411488,0.12605805661080327
32,27,12,0,12,20,0.10123309743329284,0.36574748378917626,0.21464498457594278,0.14630044575555515
32,27,12,0,12,22,0.10597779235760953,0.3552461213874783,0.2221868828576915,0.14622325437110767
32,27,12,0,16,20,0.09988794130836436,0.3535751592518954,0.271966928223935,0.1452993786590606
32,27,12,0,16,22,0.10003573738841592,0.3602944398415514,0.3791195771997129,0.15073915322621664
32,27,12,0.1,12,20,0.10123309743329284,0.36574748378917626,0.28900719835423794,0.14606344138140454
