lookback,batchsize,updates,threshold,numfilters1,numfilters2,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
24,27,10,0.1,12,22,0.11988254697326456,0.3414925076812959,0.3314174617048605,0.09866598667437629
24,27,10,0.1,16,20,0.1124421422214821,0.3592935164719907,0.24149984239683678,0.10210879809154308
24,27,10,0.1,16,22,0.11911454134292844,0.3338361478562297,0.24534456401101942,0.10304914323015522
24,27,12,0,12,20,0.11922187519058168,0.33018492341833905,0.21028156624237965,0.12307488295653833
24,27,12,0,12,22,0.11988254697326456,0.3414925076812959,0.2753806553548995,0.12355431713383196
24,27,12,0,16,20,0.1124421422214821,0.3592935164719907,0.3646223045373646,0.12346205480417974
24,27,12,0,16,22,0.11911454134292844,0.3338361478562297,0.33778528640422484,0.12347281737658146
24,27,12,0.1,12,20,0.11922187519058168,0.33018492341833905,0.252478222604787,0.1232146958510081
24,27,12,0.1,12,22,0.11988254697326456,0.3414925076812959,0.3425898197929129,0.12375063445437606
24,27,12,0.1,16,20,0.1124421422214821,0.3592935164719907,0.26841037440696675,0.12338423251150127
24,27,12,0.1,16,22,0.11911454134292844,0.3338361478562297,0.2572537759681178,0.12414635862554754
32,25,10,0,12,20,0.10523218316502103,0.34099445541414614,0.2872925745112792,0.1257005954370266
32,25,10,0,12,22,0.14819710552719445,0.3459929036439275,0.31051484605308616,0.1251125121698147
32,25,10,0,16,20,0.09977142251512751,0.3468225882430391,0.2738570012702229,0.12610241541048375
32,25,10,0,16,22,0.08947243522142734,0.3520168934619015,0.2845486682199942,0.12095775697289443
32,25,10,0.1,12,20,0.10523218316502103,0.34099445541414614,0.26079819904170626,0.11950195345316739
32,25,10,0.1,12,22,0.14819710552719445,0.3459929036439275,0.2536592377916966,0.120705504938249
32,25,10,0.1,16,20,0.09977142251512751,0.3468225882430391,0.23085604156071554,0.1204548424294257
32,25,10,0.1,16,22,0.08947243522142734,0.3520168934619015,0.36172888829649524,0.12157405818265582
32,25,12,0,12,20,0.10523218316502103,0.34099445541414614,0.25160527896828305,0.1435840043789003
32,25,12,0,12,22,0.14819710552719445,0.3459929036439275,0.281877717376934,0.14457165857640708
32,25,12,0,16,20,0.09977142251512751,0.3468225882430391,0.23861267652249166,0.14286191451840285
32,25,12,0,16,22,0.08947243522142734,0.3520168934619015,0.27498227097413125,0.14296693964702328
32,25,12,0.1,12,20,0.10523218316502103,0.34099445541414614,0.25365113814841606,0.14353406839473273
32,25,12,0.1,12,22,0.14819710552719445,0.3459929036439275,0.21816510228316585,0.14402454590375444
32,25,12,0.1,16,20,0.09977142251512751,0.3468225882430391,0.2068910988675731,0.1430138655684211
32,25,12,0.1,16,22,0.08947243522142734,0.3520168934619015,0.34195559236420214,0.14358801998719267
32,27,10,0,12,20,0.10807618811899133,0.3545582222980801,0.23933484830353136,0.12103367688363059
32,27,10,0,12,22,0.16950285306008311,0.344405603877414,0.36336169621220865,0.12265178334643269
32,27,10,0,16,20,0.10016844300859824,0.34700353448690036,0.2609942660906492,0.12228653746971145
32,27,10,0,16,22,0.09404786218097759,0.35571742541665385,0.3772486365008852,0.12140984423676429
32,27,10,0.1,12,20,0.10807618811899133,0.3545582222980801,0.25006447431346196,0.1223178669391904
32,27,10,0.1,12,22,0.16950285306008311,0.344405603877414,0.20687269204205422,0.12264590874280519
32,27,10,0.1,16,20,0.10016844300859824,0.34700353448690036,0.2620548510082375,0.12092362484603962
32,27,10,0.1,16,22,0.09404786218097759,0.35571742541665385,0.2647308849637037,0.12169893371297959
32,27,12,0,12,20,0.10807618811899133,0.3545582222980801,0.24202732033686136,0.14445517448886327
32,27,12,0,12,22,0.16950285306008311,0.344405603877414,0.21672275925978185,0.14500987204427143
32,27,12,0,16,20,0.10016844300859824,0.34700353448690036,0.289898527659452,0.1439361291089718
32,27,12,0,16,22,0.09404786218097759,0.35571742541665385,0.21214436898895703,0.14711498145239163
